81, 0.587785244, 0.809017003, 5.72727251
82, 0., 1., 5.72727251
83, -0.587785244, 0.809017003, 5.090909
84, -0.95105654, 0.309017003, 5.090909
85, -0.95105654, -0.309017003, 5.090909
86, -0.587785244, -0.809017003, 5.090909
87, 0., -1., 5.090909
88, 0.587785244, -0.809017003, 5.090909
89, 0.95105654, -0.309017003, 5.090909
90, 0.95105654, 0.309017003, 5.090909
91, 0.587785244, 0.809017003, 5.090909
92, 0., 1., 5.090909
93, -0.587785244, 0.809017003, 4.4545455
94, -0.95105654, 0.309017003, 4.4545455
95, -0.95105654, -0.309017003, 4.4545455
96, -0.587785244, -0.809017003, 4.4545455
97, 0., -1., 4.4545455
98, 0.587785244, -0.809017003, 4.4545455
99, 0.95105654, -0.309017003, 4.4545455
100, 0.95105654, 0.309017003, 4.4545455
101, 0.587785244, 0.809017003, 4.4545455
102, 0., 1., 4.4545455
103, -0.587785244, 0.809017003, 3.81818175
104, -0.95105654, 0.309017003, 3.81818175
105, -0.95105654, -0.309017003, 3.81818175
106, -0.587785244, -0.809017003, 3.81818175
107, 0., -1., 3.81818175
108, 0.587785244, -0.809017003, 3.81818175
109, 0.95105654, -0.309017003, 3.81818175
110, 0.95105654, 0.309017003, 3.81818175
111, 0.587785244, 0.809017003, 3.81818175
112, 0., 1., 3.81818175
113, -0.587785244, 0.809017003, 3.18181825
114, -0.95105654, 0.309017003, 3.18181825
115, -0.95105654, -0.309017003, 3.18181825
116, -0.587785244, -0.809017003, 3.18181825
117, 0., -1., 3.18181825
118, 0.587785244, -0.809017003, 3.18181825
119, 0.95105654, -0.309017003, 3.18181825
120, 0.95105654, 0.309017003, 3.18181825
121, 0.587785244, 0.809017003, 3.18181825
122, 0., 1., 3.18181825
123, -0.587785244, 0.809017003, 2.5454545
124, -0.95105654, 0.309017003, 2.5454545
125, -0.95105654, -0.309017003, 2.5454545
126, -0.587785244, -0.809017003, 2.5454545
127, 0., -1., 2.5454545
128, 0.587785244, -0.809017003, 2.5454545
129, 0.95105654, -0.309017003, 2.5454545
130, 0.95105654, 0.309017003, 2.5454545
131, 0.587785244, 0.809017003, 2.5454545
132, 0., 1., 2.5454545
133, -0.587785244, 0.809017003, 1.90909088
134, -0.95105654, 0.309017003, 1.90909088
135, -0.95105654, -0.309017003, 1.90909088
136, -0.587785244, -0.809017003, 1.90909088
137, 0., -1., 1.90909088
138, 0.587785244, -0.809017003, 1.90909088
139, 0.95105654, -0.309017003, 1.90909088
140, 0.95105654, 0.309017003, 1.90909088
141, 0.587785244, 0.809017003, 1.90909088
142, 0., 1., 1.90909088
143, -0.587785244, 0.809017003, 1.27272725
144, -0.95105654, 0.309017003, 1.27272725
145, -0.95105654, -0.309017003, 1.27272725
146, -0.587785244, -0.809017003, 1.27272725
147, 0., -1., 1.27272725
148, 0.587785244, -0.809017003, 1.27272725
149, 0.95105654, -0.309017003, 1.27272725
150, 0.95105654, 0.309017003, 1.27272725
151, 0.587785244, 0.809017003, 1.27272725
152, 0., 1., 1.27272725
153, -0.587785244, 0.809017003, 0.636363626
154, -0.95105654, 0.309017003, 0.636363626
155, -0.95105654, -0.309017003, 0.636363626
156, -0.587785244, -0.809017003, 0.636363626
157, 0., -1., 0.636363626
158, 0.587785244, -0.809017003, 0.636363626
159, 0.95105654, -0.309017003, 0.636363626
160, 0.95105654, 0.309017003, 0.636363626
161, 0.587785244, 0.809017003, 0.636363626
162, 0., 1., 0.636363626
163, -1.16974187, 0.921439826, 0.
164, -1.48801327, 0.407056391, 0.
165, -1.44924891, -0.54409039, 0.
166, -1.46393979, -0.0721026137, 0.
167, -1.15993261, -0.899517059, 0.
168, -0.437797189, -1.40108526, 0.
169, -0.882725596, -1.27553213, 0.
170, 0.0342258811, -1.54313564, 0.
171, 0.606899083, -1.35867715, 0.
172, 1.112077, -0.915502191, 0.
173, 1.46172416, -0.0750056952, 0.
174, 1.44135284, -0.54891336, 0.
175, 1.48848999, 0.407418221, 0.
176, 1.17075121, 0.920813501, 0.
177, 0.612588882, 1.30676949, 0.
